url,title,company,location,job_type,workplace_type,experience_level,description,salary,posted_date,applicant_count,view_count
https://www.profesia.sk/praca/swiss-re/O5097469?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,Engineering Lead,Swiss Re,Bratislava,full_time,remote,director,"
Job description, responsibilities and duties
Are you ready to shape the future of underwriting and risk transfer platforms? Join our dynamic team at Swiss Re and lead cutting-edge software engineering initiatives that drive business transformation. As an Engineering Lead, you'll have the opportunity to architect solutions, mentor talented developers, and deliver high-impact technology that powers our global operations.
About the Role
As a trusted technical lead, you'll become the cornerstone of our engineering excellence, developing deep understanding of our platform architecture and ensuring flawless implementation from design to production. Working closely with the head of engineering, you'll establish high standards and build products that consistently exceed user expectations.
Key Responsibilities
Ensure code excellence - Oversee code quality and consistency, implementing appropriate architectural patterns and practices across the codebase
Drive component reusability - Champion the adoption of shared services and strategic reuse of components to improve development efficiency
Maintain production stability - Take ownership of operational stability, incident handling, comprehensive testing, and application monitoring
Optimize delivery pipelines - Design and refine end-to-end build and release pipelines including CI/CD for reliable, consistent delivery
Lead AI innovation - Advocate for emerging AI technologies to enhance coding practices and drive engineering efficiency
About the Team
Our Corporate Solutions Platforms team values technical excellence and practical leadership. We create carefully designed, thoughtfully implemented applications that exceed user expectations through close collaboration with product owners. We prioritize quality and stability in everything we build and maintain high standards through leading by example and continuous improvement.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
Important note: This position requires regular physical presence in our Bratislava office and cannot be performed remotely. Candidates must either have valid work authorization for Slovakia or be eligible to obtain it. We do not provide relocation or visa sponsorship for this role.
We provide feedback to all candidates. If you have not heard back from us please check your spam folder.
At Swiss Re Corporate Solutions, we're committed to creating an inclusive workplace where diverse perspectives drive innovation. We welcome applications from candidates of all backgrounds, ages, abilities, and identities who share our commitment to excellence.",3 800 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5074198?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,Java Engineer,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
About the Team
Our team is at the forefront of providing solutions for underwriters and analytics for Reinsurance. We build apps and analytical products that focus on a wide range of topics around Contract Wordings.
Joining us, you will learn the technologies that are used in modern apps and data solutions with a focus on cloud technologies and distributed systems, in a collaborative environment with colleagues from Swiss Re's international offices.
As a backend developer, you will collaborate in a team of around 15 developers, implementing new user stories, but also helping to maintain running applications. You will be part of a team catering for apps for our core contract processes, working side-by-side with our business engineers, data engineers and other technology professionals. You will be fully engaged in stories preparation across various technologies, namely Java and Azure.
In your role you are responsible for:
· Participating in story preparation & implementation
· Development of new applications and extending existing together with the team
· Maintenance of existing applications
· Design BE services to support modern and responsive UI/UX frontends
· Monitoring applications
· Staying on top of emerging trends using up to date technologies for development and testing
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card",2 700 EUR/month,13.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5097413?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,Project Management Office (PMO) Specialist - Maternity Cover,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
We are the largest data science team at Swiss Re, and we’re seeking a new colleague to help scale and operationalize data science & AI capabilities across the organization. This role sits at the intersection of delivery, operational excellence, project coordination, and stakeholder engagement.
You’ll be working alongside highly skilled data scientists, AI engineers, and product teams to support the end-to-end enablement and governance of AI use cases globally. Your role is critical in ensuring that processes, tools, communications, and collaboration run smoothly and efficiently to support Swiss Re’s strategic AI agenda.
About the Role
We are seeking a proactive PMO to help scale and operationalize AI capabilities across the organization. This role sits at the intersection of AI delivery, operational excellence, project coordination, and stakeholder engagement—with a special focus on our Generative AI Program.
Key Responsibilities
•	Manage projects including delivery and staffing boards, coordinating weekly/bi-weekly status updates, and facilitating progress tracking and reporting
•	Support Project Leads by enabling fast operations, governance, and stakeholder engagement
•	Coordinate and prepare trainings, knowledge sharing events and communications such as articles, show-and-tells, conferences and project spotlights across our portfolio
•	Organize and facilitate cross-functional meetings, from weekly syncs to large ad hoc gatherings with 20+ participants
•	Drive continuous improvement of analytics operations and team processes through structured approach and best practices
•	Maintain and expand the departmental Wiki, including content updates, reviews, and regular communications
•	Serve as point of contact for training, knowledge sharing, reporting, onboarding, and governance-related guidance across our teams
•	Track AI tools adoption across portfolio to enable business impact measurement
About the Team
We are the largest data science team at Swiss Re, working at the forefront of AI implementation across the organization. You'll be working alongside highly skilled data scientists, AI engineers, and product teams to support the end-to-end enablement and governance of AI use cases globally. Our team plays a critical role in ensuring that processes, tools, communications, and collaboration run smoothly and efficiently to support Swiss Re's strategic AI agenda.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 400 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5099092?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,SAP Abap HANA Developer,Swiss Re,Bratislava,full_time,hybrid,director,"
Job description, responsibilities and duties
About the Role
The SAP AP&AR squad is part of the financial accounting and reporting platform introduced in a multi-year innovation program, redefining and harmonizing the technology and operating model for all Swiss Re Business Units.
As a SAP ABAP Developer, you will build and operate complex interfaces on SAP FI, SAP S/4 Finance to enable the successful and timely execution of the global financial closing processes. You will work hands-on with the latest SAP S/4 HANA technology based on an Azure Cloud hosted environment.
Your key responsibilities will include:
•	SAP ABAP and HANA development including AMDP classes, CDS View, External view, Calculation View, Attribute Views, SQL Script, HANA Tables, Data Modelling
•	Full end-to-end ownership of incoming and outgoing interfaces, custom ABAP programs
•	Close collaboration with Functional Consultants and IT Business Analyst on end-to-end IT solution based on end user requirements and IT specification
•	Incident management and quarter close support of all related applications
•	Technical architecture of a solution
•	SAP PI/PO and SAP Integration Suite migration
About the Team
The SAP AP&AR team operates as a squad within a fully agile DevOps operating model with end-to-end responsibility (development & change management along the full life cycle) for the product. Being dedicated to a ""leadership from every seat"" mentality, the team jointly owns the quality and success of the closing processes. The SAP AP&AR  functionalities are key to deliver the financial statements for both internal and external reporting requirements. To ensure that the Product meets the expectations of the business, the team is collaborating closely with all partners to ensure short feedback cycles and continuous improvements of functionalities.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",3 800 EUR/month,13.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5100157?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,IT Business Analyst,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
As an IT Business Analyst supporting the Alternative Capital Partners Group, you will work closely with software engineers to build and enhance IT solutions by transitioning functionalities to a new technical framework based on Palantir Foundry. Your responsibilities will include gathering requirements, designing user interfaces, participating in architectural decisions, and supporting testing efforts.
This role requires strong communication skills and collaboration with an international user community, as well as with a diverse range of IT peers across the globe.
About the team
We are a small, dynamic, and international team of experienced specialists that design, build, and operate the ACP IT landscape in collaboration with our business partners. We follow agile methodologies (daily stand-up, bi-weekly sprints, product increments) and utilize DevOps practices.
Key Responsibilities
•	Drive the development of new business application functionalities
•	Analyze business processes and gather requirements using various techniques
•	Translate business needs into clear functional and non-functional specifications
•	Validate solution designs against requirements using appropriate testing methodologies
•	Produce and maintain user-facing business documentation
•	Collaborate with data engineers to support solution development and delivery
•	Contribute to stable IT operations by designing data quality checks and system health checks
•	Promote a culture of continuous improvement and accountability within the team
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 700 EUR/month,16.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5100129?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,Requirements Engineer / Business Analyst (Hybrid setup),Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
Join our product team and be the bridge between business and technology in this exciting role! Are you passionate about transforming business requirements into impactful digital solutions? Join our dynamic team in Bratislava where you'll be at the heart of developing and maintaining our sophisticated in-house commercial insurance products, driving real business impact through innovative functionality!
About the Role
In this pivotal role, you'll bridge the gap between business needs and technical implementation, ensuring our insurance products deliver exceptional value. You'll collaborate with cross-functional teams to translate complex requirements into clear specifications that guide our development process.
Key Responsibilities
•	Analyze and clarify business requirements and translate them into functional and technical specifications including business architecture, process maps, wireframes and data models
•	Ensure comprehensive specification of User Stories with all required data and background analysis available to the entire team
•	Design and define related test cases and support the Product Owner in creating effective acceptance criteria
•	Collaborate cross-functionally with Platform Product Owners, Technology Leads, Business Process Managers, Business Architecture and the Data Office to maintain end-to-end consistency of system, process and information architecture
•	Anticipate and analyze customer needs to develop effective problem-solving solutions
•	Organize and prioritize the Product Backlog based on Product Owner guidance
•	Own production support for one or more business applications, addressing user requests directly or triaging more complex cases to the development team
•	Create and maintain comprehensive project documentation on the corporate Wiki
About the Team
Our team is responsible for building products and solutions for the Corporate Solutions business unit. We work in a collaborative, innovative environment where your ideas will have real impact. We partner closely with colleagues around the globe, fostering a diverse and inclusive atmosphere where different perspectives help shape exceptional insurance products. As part of our team, you'll contribute to meaningful projects while developing your skills in a supportive, growth-oriented culture.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 100 EUR/month,16.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5098978?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,IT Technical Application Specialist - Maternity Cover,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
The position holder will focus on technical support of the Investment Accounting subledger application. Candidate will work with a Business Analysis and development team to analyse, develop and maintain technical solutions. The system is ETL based and processes large data volumes on enterprise database platforms.
Responsibilities:
•	Development and maintenance of multiple IT systems within the scope of the financial accounting solution
•	Third level production support, application users support including occasional off hour support
•	Root cause analysis, design and development of issue fixes and change requests
•	Interaction with the business analysts and users
•	Various run activities like deployment, maintenance of various test environments
•	Involvement in the full testing cycle, especially unit, regression, and UAT testing
•	Creation of accurate and relevant documentation
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 200 EUR/month,13.6.2025,,
https://www.profesia.sk/praca/galeon/O5086810?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,"Senior backend engineer / Javascript, Node.js",Galeon,Pozícia:,unknown,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Hľadáme skúseného softvérového inžiniera, ktorý posilní náš vývojársky tým vo firme Galeon
Náplň práce je vývoj nemocničného softwaru a súvisiacich modulov
Firma je etablovaná od roku 2016 a aktuálne spolupracujeme s 20 nemocnicami vo Francúzsku
Vývojársky team sa nachádza na Slovensku
Hlavný komunikačný jazyk je angličtina
Hľadáme človeka, ktorý má skúsenosti s programovaním aplikácií a vie pracovať samostatne, analyzovať požiadavky a proaktívne pristupovať k výzvam, navrhovať riešenia. Schopnosť budovať nový projekt od začiatku, aj rozširovať existujúci projekt s využitím existujúcich princípov. Netvoríme statické stránky, ale komplexné webové aplikácie.
Vhodný kandidát:
10+ rokov dev experience
posledné 3 roky backend pozícia (bez full-stack)
rád pracuje aj v JavaScript (nie len v TypeScript)
Technológie:
Dev stack: Nodejs, Javascript, Express.js, MongoDB
Test stack: Mocha, Chai, Supertest
Infra: Gitlab, Jira, HL7
Sústreďujeme sa na efektívne UI a dobre štrukturované dáta, na základe ktorých vieme pomáhať doktorom v každodennej práci, vylepšovať procesy v nemocniciach a tiež podporovať medicínske výskumy. S cieľom zlepšiť zdravotníctvo a zdravotný stav celých populácií.
Na backende tvoríme najmä REST/json API, často tvoríme prepojenia medzi rôznymi systémami
https://www.galeon.care/en/electronic-health-record-galeon/
https://www.linkedin.com/company/galeon-care
​
Zamestnanecké výhody, benefity
• full-remote
• 25 dní do roka platenej dovolenky aj na IČO
• 10 sick days
• Extra voľné dni v prípade špeciálnych príležitostí: svadba, narodenie dieťaťa.
Informácie o výberovom konaní
Priebeh pohovoru:
1. kolo – úvodné predstavenie
2. kolo – technický test na cca 8 hod
3. kolo – vzájomná kompatibilita
4. kolo – finálny pohovor so CEO & CTO",4 500 EUR/mesiac,28.5.2025,,
https://www.profesia.sk/praca/scheidt-bachmann-slovensko/O4878513?search_id=267678e4-c3b7-4896-aa49-81addfc2a371,Devops Engineer,Scheidt & Bachmann Slovensko S.R.O.,Žilina,unknown,on_site,,,2 500 EUR/mesiac,21.5.2025,,
https://www.profesia.sk/praca/swiss-re/O5071298?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Analytical Business Coordinator with English (French is an advantage),Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
Would you like to become part of Knowledge Company with global presence and strong reputation? To be in the heart of reinsurance business and thus become a part of team of dynamic professionals? If YES, we are looking forward to your application!
About the Role
Key responsibilities:
• Acting as a point of contact and partner for Client Underwriters or Key Account Managers (client facing staff)
• Handling of your own portfolio – including contract management, data gathering, analysis of portfolio and reporting
• Collaborating and coordinating tasks across cross-functional teams (Technical Accounting, Claims, Underwriting, Contracts, etc.)
• Preparing presentations for client visits, client events and conferences
• Possible participation in projects and initiatives
About the Team
We are a multinational, dynamic and engaged team of more than 60 Business Coordinators, divided into smaller teams according to EMEA markets. Our team is the backbone for our client managers, who originate and renew the business with clients. We are also the only reinsurance department that oversees the end-to-end process.
Employee perks, benefits
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
Join Swiss Re and you will join a company awarded with the Via Bona Responsible Large Company Award (1st place) and the Healthy Company Award (3rd place) in 2022.
We are looking forward to your application!
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 400 EUR/month,10.6.2025,,
https://www.profesia.sk/praca/arval-competence-center/O5090647?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Data Privacy and Protection Expert,Arval Competence Center,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
We are looking for a candidates , who are interested in GDPR area and have a background within law/compliance/ risk area..
Country support in regions   supported by ACCB (including business trips)
Ensuring compliance   with GDPR legislation, Group and Arval data protection practices
First line of defense   in the area of data protection
Ensuring the day-to-day   operations of data protection governance
Implementation of   various GDPR projects and global data quality and integrity governance   framework in ensuring data protection
Contributing to   regular and ad hoc reporting on data completeness and data quality   improvement
Implementing and executing   controls to ensure the proper functioning of the global data framework
Coordinating and   participating in ongoing data protection, data quality and integrity controls
Communication with   Arval Territory DPC
Contract: Internal, 1 year
Employee perks, benefits
Bonus salary
/can reach 100% of average monthly salary/
Cafeteria.sk benefit program
Meal contribution –
8€
for every working day to cover the costs of lunch breaks
Multisport Card for active free time - you pay only 14€/month
Referral Bonus - 1500€
Sick leave compensation 80% from the first day
Bonus holiday
2 sick days per year
Hardware - mobile phone and laptop
Fruit Days – fresh fruits everyday delivered to the office
Life insurance
Possibility to work from home
Team-buildings, Family day celebrations, Christmas party, Health Awareness day and other social occasions to celebrate the teamwork and Arval company culture
Additional contribution for retirement saving plan",2 000 EUR/month,3.6.2025,,
https://www.profesia.sk/praca/freshfields/O5097420?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Senior Engineer - Data Platforms,Freshfields,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
Are you passionate about building modern, scalable data platforms? Do you thrive in fast-paced environments where innovation meets impact? Join our global Data & Analytics team and help shape the future of enterprise data infrastructure.
About the Role
As a Senior Engineer – Data Platforms, you’ll design, build, and optimize cloud-native data ecosystems that power analytics, governance, and business intelligence across the firm. You’ll work with cutting-edge technologies like Azure Synapse, Databricks, Python, PySpark, and Collibra to deliver secure, high-performance solutions.
What You’ll Do
Engineer and optimize modern data platforms using Azure and Databricks
Build robust data pipelines with Python and PySpark
Automate deployments and infrastructure with DevOps and CI/CD
Implement access controls and data protection policies
Integrate governance tools like Collibra for metadata and lineage tracking
Collaborate with cross-functional teams to enable data-driven decision-making
What You’ll Bring
Proven experience in cloud-based data engineering (Azure, Databricks)
Strong Python/PySpark skills and DevOps automation experience
Familiarity with Kubernetes, Kafka/Event Hub, and AI/ML platform integration
Certifications in Azure, Databricks, or data governance tools (a plus)
A collaborative mindset and a passion for continuous improvement
What We Offer
A chance to work on enterprise-scale, high-impact projects
Professional development through certifications, training, and mentorship
A supportive, inclusive culture that values diverse perspectives
Flexible working options and a strong focus on wellbeing
Opportunities to shape the future of data strategy in a global firm",3 800 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5087058?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Compliance Associate,Swiss Re,Bratislava,full_time,hybrid,director,"
Job description, responsibilities and duties
Are you ready to employ your know-how on a global scale? Are you passionate about making your clients happy? Do you thrive on being challenged every single day and using your English skills on a regular basis? Then you might be the person we are looking for!
About the Role
You will join the established Compliance Financial Crime Intelligence (FCI) Team in executing first-level Compliance assessment of screening results, ensuring compliance with regulatory requirements across Swiss Re's businesses and regions. The Compliance FCI team is a centre of excellence at the heart of the process of screening Swiss Re counterparties around the world. You will have the opportunity to work closely with other Swiss Re's Legal & Compliance team members worldwide and to further develop your knowledge of International Trade Controls (ITC) and Anti-Money Laundering (AML) and the control frameworks around these risks.
You will:
• act as first point of contact for screening results escalated to Compliance in respect of ITC and AML.
• assist in overseeing team´s operations and decision-making processes.
• analyse complex data to identify trends, patterns and anomalies related to the screening process and AML and ITC Compliance Risks.
• lead discussions with key stakeholders to address issues and implement solutions.
• provide expert advice and guidance on Compliance matters to internal partners.
• build and maintain strong relationships with key stakeholders worldwide.
• foster a culture of compliance and collaboration across the organisation.
• provide training and support to screening tool users on a Group level.
• test the impact of change requests and new releases in the screening tool.
• interact with colleagues around the world across all Swiss Re Business Units & Divisions including Reinsurance, Corporate Solutions, iptiQ and Asset Management & Capital Markets.
About the Team
This is an exciting opportunity to join the Compliance FCI Team that is part of a wider Compliance Reinsurance EMEA team with team members located in the UK, Slovakia, Switzerland, and South Africa. You will report into the Head of Compliance FCI & Reinsurance Slovakia, based in Bratislava. The Compliance Reinsurance EMEA team provides end-to-end guidance on key Compliance Risks including ITC, AML, Anti-Bribery & Corruption, Anti-Fraud and others relating to Swiss Re Group's Reinsurance business. Our clients are diverse and driven business teams, committed to delivering value and innovative services. In our team, you will learn about the Compliance risks facing an international re/insurance business.
Employee perks, benefits
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card",1 400 EUR/month,28.5.2025,,
https://www.profesia.sk/praca/offer-experts/O5080903?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,IT analytik,Offer Experts S. R. O.,Bratislava,full_time,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Ak máte záujem podieľať sa na vývoji softvérových riešení na mieru pre zákazníkov a zároveň sa zapojiť do tvorby vlastných produktov v poprednej technologickej spoločnosti na Slovensku, sme tou správnou voľbou. Očakávame, že budete schopní spracovať požiadavky v UML s dôrazom na detail a presnosť. Vašimi úlohami bude analýza požiadaviek, príprava zadania pre vývojárov a spolupráca s testermi pri tvorbe testovacích scenárov.
• Spracovanie požiadaviek a tvorba UML diagramov
• Participácia pri návrhu riešení
• Dohľad nad realizáciou a rozsahom dodávaného projektu
• Príprava zadania pre vývoj softvéru
• Tvorba projektovej dokumentácie
• Asistencia pri tvorbe testovacích scenárov
• Pomoc pri príprave používateľskej dokumentácie
• Podpora počas akceptačných testov a školení pre zákazníka
Zamestnanecké výhody, benefity
flexibilná pracovná doba
home office cca 60% času
refferal bonus
multisport karta
ntb a mobil na osobné účely
vianočné darček, rôzne akcie
Spoločnosť, pre ktorú je pozícia obsadzovaná
Informačné technológie
IT - Hardver aj Softver pre štát",2 500 EUR/mesiac,20.5.2025,,
https://www.profesia.sk/praca/grafton-slovakia/O5093887?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Senior BI špecialista / team lead,Grafton Slovakia S.R.O.,Bratislava,full_time,on_site,,,2 700 EUR/mesiac,6.6.2025,,
https://www.profesia.sk/praca/edgar-baker/O5093920?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Business Intelligence Team Lead,Edgar Baker S. R. O.,Bratislava,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Čo bude tvojou úlohou?
Viesť a rozvíjať malý BI tím (1–2 členovia)
Koordinovať ETL procesy, dátové modely a zabezpečiť vysokú kvalitu a bezpečnosť dát
Navrhovať a tvoriť reporty a dashboardy s pridanou hodnotou pre biznis
Spolupracovať s vedením a partnermi pri definovaní dátových potrieb a prezentovať výsledky
Zavádzať nové BI technológie a sledovať trendy v oblasti dátovej analytiky
Riadiť projekty od plánovania po úspešné nasadenie
Zabezpečiť kvalitnú dokumentáciu a zdieľanie know-how v tíme
Organizovať školenia a podporovať profesionálny rast tímu
Zamestnanecké výhody, benefity
• Príspevok na Multisport kartu
• Finančný príspevok na jazykové vzdelávanie (vo výške 400 Eur na rok, ktorý prislúcha automaticky k pozícii)
• Výhodné zamestnanecké zľavy na produkty a služby spoločnosti
• Zľavy u zmluvných partnerov- Metro karta, ProSmile Clinic, Elitte Optic
• Learning & Development: interné a externé školenia prispôsobené vašim vlastným potrebám (technické a mäkké zručnosti)
• Teambuildingové aktivity na pracovisku i mimo neho
• Firemné podujatia- zdravé raňajky v kancelárii, slovenský brunch, darovanie krvi či dni dobrovoľníctva
Spoločnosť, pre ktorú je pozícia obsadzovaná
Telekomunikácie
Naším klientom je spoločnosť, ktorá patrí medzi lídra na Slovensku v oblasti telekomunikácií.",2 700 EUR/mesiac,6.6.2025,,
https://www.profesia.sk/praca/global-blue-slovakia/O4996865?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,AI Application Engineer,Global Blue Slovakia S. R. O.,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
Join Global Blue’s Data & Analytics Team! We operate in 40+ countries, offering tax refund services with 40+ years of growth and innovation.
We’re looking for a skilled AI Application Engineer to design, develop, and deploy AI-powered solutions that solve real-world challenges. If you’re passionate about machine learning, software engineering, and data-driven impact, let’s build the future together!
KEY RESPONSIBILITIES
AI Application Development:
• Design and implement AI models and algorithms tailored to specific business requirements.
• Develop and integrate AI components into applications using frameworks such as TensorFlow, PyTorch, or similar.
Data Processing and Analysis:
• Gather, clean, and preprocess data for training AI models.
• Perform exploratory data analysis (EDA) to identify patterns and insights.
System Integration:
• Collaborate with cross-functional teams to integrate AI solutions into existing software and systems.
• Optimize AI solutions for performance, scalability, and reliability.
Prototyping and Deployment:
• Build prototypes to demonstrate AI capabilities and potential applications.
• Deploy AI solutions in cloud environments or on-premises systems.
Collaboration and Communication:
• Work closely with product managers, data scientists, and software engineers to align AI projects with organizational goals.
• Present technical findings and project progress to stakeholders.
Research and Development:
• Stay up to date with advancements in AI and machine learning.
• Experiment with cutting-edge AI techniques and tools to improve existing systems.
Testing and Maintenance:
• Develop robust testing protocols to ensure AI models perform as expected.
• Monitor deployed AI applications, address bugs, and improve functionality over time.
Home-office based position. Travelling to Vienna required approximately 2 days/week.
Employee perks, benefits
• Work in a stable international company
• Multisport card (fitness, wellness, massage)
• Regular contribution to the Cafeteria Benefit system (50€ per month)
• 3 extra vacation days
• Meal allowance (6,23€/day)
• Contribution to the third pillar
• Employer pays 100% of the first 5 days of incapacity for work
• Rewards for referral program from 500€
• 2 Sick days per year
• Team buildings, team events
• Fully covered commuting to Vienna by public transport
Information about the selection process
Home-office based position.
Travelling to Vienna required approximately 2 days/week.
Please send your CV in English.
Thank you for your interest in joining our team!
Due to the high volume of applications, we will be reaching out directly to those candidates whose experience and qualifications are best aligned with our requirements. We appreciate the time and effort each applicant has dedicated to applying and wish everyone great success in their career journey.",3 200 EUR/month,30.5.2025,,
https://www.profesia.sk/praca/henkel-slovensko/O5053188?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Senior Data Maintenance Analyst - Integrated Steering & Reporting (ISR) Platform,"Henkel Slovensko, Spol. S R.O.",Bratislava,unknown,on_site,,,1 700 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/penta-hospitals-sk/O5015005?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,Senior BackEnd Developer,"Penta Hospitals Sk, A. S.",Bratislava,unknown,on_site,,,3 000 EUR/mesiac,16.6.2025,,
https://www.profesia.sk/praca/unicorn/O5092639?search_id=66c7d223-07c4-4acd-bccb-8d38c7ce224d,IT Business Analyst,Unicorn,Praha,unknown,on_site,,,45 000 Kč/měsíc,5.6.2025,,
